1,1,6,1,1,11,1,3,1,2,1,70,1,1,5,1,1,20,1,1,86,1,1,2,1,1,9,1,1,2,1,1,1631,1,1,1,3,1,7,1,1,1,48,2,1,1,6,1,1,1,33,1,1,1,45,1,1,2,1,1,1,1,116,1,1,5,1,1,16,1,2,1,574,1,1,1,10,1,1,1,1,16,1,1,6,1,3,1,1,1,1,2047,1,1,3,1,1,1,17,1,1,1,1,1,485,1,1,1,16,1,1,1,4,1,2,1,1,1,196,1,1,2,12,1,1,1,3,1,1,1,177,1,1,4,1,1,20,1,5,1,1,10,1,1,1,2,1,1,3707,1,2,1,1,1,97,1,1,3,1,1,4,1,92,1,1,1,3,1,12,1,2,1,1,12,1,1,1,3850,1,3,1,1,8,1,58,1,1,1,2,1,14,1,2,1,1,99,1,1,1,12,1,1,1,3,1,1,1,192,1,1,6,1,1,8,2,1,1,1,2695,1,2,1,5,1,1,82,1,1,3,1,1,24,1,1,3,1,7,1,1,1,1,73,1,3,1,1,1,12,1,1
1,1,1,3,1,7,2,1,1,1,66,1,2,2,1,1,2,1,16,1,1,83,1,1,1,1,6,1,1,1,1,162,1467,1,2,1,1,2,3,1,1,45,1,1,1,1,3,1,1,27,1,4,1,1,1,42,1,1,1,1,1,112,1,2,1,2,1,2,12,1,1,1,1,571,1,1,1,7,1,1,11,1,3,1,1,3,1,1,1,1,2027,1,18,1,1,1,1,13,1,2,1,1,1,1,482,1,1,1,1,13,1,1,1,1,1,1,1,193,1,1,1,1,2,8,1,1,1,1,1,173,1,2,1,1,1,6,12,1,1,3,1,1,7,1,1,1,1,3704,1,1,1,1,1,84,1,11,1,1,1,2,1,1,89,1,1,1,1,9,1,1,1,1,10,1,1,1,3847,1,1,1,1,1,6,1,1,55,1,1,1,1,1,11,1,1,2,95,1,1,1,2,8,1,1,1,1,1,187,1,3,1,3,1,1,5,1,1,1,2691,2,1,1,1,1,2,1,79,1,1,1,1,1,21,1,1,1,2,3,1,1,1,69,1,2,1,1,1,9,1,1,2
1,1,1,1,1,4,1,1,1,1,63,1,1,1,1,1,1,13,1,1,1,1,79,1,1,3,1,1,1,1,160,1,1,1464,1,1,1,1,1,1,1,14,28,1,1,1,1,2,4,20,1,1,1,1,3,1,36,3,1,1,4,105,1,1,1,1,1,2,8,1,1,1,566,1,2,1,1,1,3,1,1,7,1,1,1,1,1,1,1,2023,1,1,16,1,1,1,9,1,1,1,1,4,1,455,1,25,1,1,4,1,6,1,1,1,1,1,170,1,20,1,1,1,1,4,1,1,1,1,46,125,1,1,1,1,5,1,1,9,2,1,1,3,1,1,1,1,3698,1,3,1,1,1,80,1,1,1,8,1,1,1,1,10,1,77,1,1,1,1,6,1,1,5,1,1,1,1,1,3843,1,2,1,1,3,1,1,1,52,3,1,1,6,1,2,1,1,1,92,1,1,1,4,1,1,2,1,183,1,1,1,1,1,1,3,1,1,1,1,2687,1,1,1,1,1,1,4,1,73,2,1,1,4,1,15,1,1,1,1,1,1,30,1,36,1,1,1,5,1,1,1,1
2,1,3,1,1,1,1,1,1,11,1,50,1,1,1,1,9,1,1,1,1,70,1,5,1,1,1,1,3,155,1,1,1458,1,1,1,1,1,1,1,13,1,1,24,1,1,1,1,2,1,16,3,1,1,1,28,2,1,1,1,1,1,102,1,1,1,1,2,4,1,1,8,1,555,1,1,1,1,1,1,1,4,1,1,1,1,1,3,2013,1,6,1,1,13,1,1,1,5,1,1,1,1,450,1,1,21,1,1,1,1,3,1,1,6,1,164,2,1,1,17,1,1,1,1,1,1,2,43,1,1,121,1,1,1,1,1,1,5,1,1,1,1,1,1,1,3691,1,3,1,1,5,73,1,3,1,1,4,1,1,3,7,1,1,57,16,1,1,2,1,1,1,1,1,1,1,3,3827,1,13,1,1,1,1,1,1,45,1,1,1,1,1,2,1,1,1,87,1,1,1,1,1,1,1,1,19,1,160,1,1,1,1,1,1,1,1,3,2684,1,1,1,8,1,1,1,1,4,64,1,1,1,1,1,11,1,1,1,1,1,27,1,1,32,1,1,1,1,1,1,1,1
1,7,1,1,1,1,1,3,6,2,1,38,8,1,1,5,1,1,1,2,61,1,6,1,1,1,1,1,1,148,1,2,1,1454,1,5,2,1,1,6,1,3,1,1,19,1,1,1,1,8,1,3,1,1,1,24,1,1,1,1,1,82,1,16,2,1,1,1,1,1,4,1,1,1,551,1,4,1,1,1,1,1,1,1,4,1,2,2006,1,1,1,3,1,1,8,1,1,1,1,1,5,8,434,2,1,1,18,1,1,1,1,1,2,1,159,1,1,1,1,1,12,1,1,1,2,1,37,1,1,3,1,114,1,1,1,1,1,1,1,1,1,1,1,5,1,3687,2,1,1,2,1,1,65,1,1,1,1,1,1,2,1,1,54,1,1,13,1,1,1,1,1,2,1,1,2,1,3821,1,1,8,1,1,1,1,11,1,30,1,2,1,1,1,1,1,13,1,71,12,1,1,1,1,1,14,1,2,1,155,1,4,1,1,1,1,3,1,1,2677,1,12,1,4,1,1,3,2,1,60,1,1,1,1,1,8,1,1,5,21,1,1,1,23,7,2,1,1,1,1,2,17
35,1,1,1,5,1,1,1,1,1,1,36,1,5,1,1,1,1,1,1,55,1,1,4,1,1,4,7,1,145,1,1,1,1,1450,1,4,1,1,1,1,1,1,1,2,13,1,1,1,4,1,1,1,1,18,1,4,1,1,4,78,1,1,1,11,1,1,1,1,2,1,1,1,1,1,546,1,2,3,1,1,1,1,2,1,23,27,1,1975,1,1,1,1,1,1,4,1,1,1,2,1,2,430,1,1,1,1,13,1,1,1,1,1,1,21,130,1,1,1,1,1,7,1,1,1,30,1,3,1,1,2,1,109,8,4,1,1,3,1,1,4,1,1,1,3682,1,1,1,1,1,1,3,60,1,2,1,1,1,1,1,1,49,1,2,1,1,8,1,1,1,2,1,35,39,1,3813,1,6,3,1,5,1,1,6,1,1,2,26,1,2,1,1,4,9,1,1,56,1,9,1,1,2,9,1,1,1,1,1,151,1,3,1,1,3,1,15,18,1,2656,1,1,1,1,1,1,1,7,1,49,1,3,1,1,3,1,1,1,13,1,1,18,1,3,3,1,1,5,1,13,1
1,26,1,7,1,1,1,1,3,1,32,1,1,2,1,1,1,3,1,47,1,6,1,1,1,1,1,1,140,1,3,1,1,5,1,1437,1,1,1,1,1,1,1,1,3,1,6,1,1,1,1,1,1,10,1,4,1,1,1,1,1,70,1,1,1,6,1,1,2,1,1,1,4,1,512,1,27,22,1,3,1,1,2,3,17,1,1,1,1969,3,1,1,1,1,1,1,1,1,3,1,1,1,427,1,1,1,1,1,8,1,1,4,1,19,1,1,126,16,1,1,2,1,1,1,23,1,2,1,1,1,1,96,1,1,2,1,1,1,7,1,7,1,2,1,3656,18,1,2,1,1,1,4,1,53,1,1,3,1,1,1,11,1,34,1,1,1,3,1,1,4,1,31,1,1,3807,1,1,1,1,1,1,1,1,1,1,1,2,1,19,1,1,1,1,2,1,53,1,1,1,5,1,1,3,1,1,2,1,116,1,27,1,1,1,1,10,1,1,4,2637,1,3,1,1,1,1,1,4,1,1,44,1,1,1,1,1,1,10,1,1,1,14,1,1,1,1,1,1,9,1,1
1,1,23,13,7,4,1,1,2,11,1,17,1,1,1,1,3,1,37,1,6,1,3,1,1,1,1,18,112,1,1,1,2,1,1,1429,1,1,1,3,1,5,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,60,1,7,1,1,2,1,1,3,7,2,2,1,486,24,1,1,1,17,1,1,1,4,10,1,1,2,1,1966,1,1,1,8,3,1,1,1,1,1,10,1,1,424,1,4,1,1,1,3,1,1,2,14,2,1,106,1,1,13,1,1,1,1,3,1,16,1,1,1,1,2,1,91,1,1,1,1,1,1,9,1,50,1,3653,1,1,16,1,5,1,1,2,3,1,45,38,2,1,1,7,1,1,30,1,1,1,1,1,1,10,25,1,1,2,1,3763,1,2,1,1,1,1,1,1,1,1,1,5,1,9,1,1,1,1,1,31,19,1,1,1,1,1,1,1,1,1,112,1,1,1,21,7,1,1,3,1,3,2,1,2633,1,2,1,4,1,1,1,1,1,1,37,17,1,1,1,2,5,1,1,8,1,4,1,1,1,1,1,1,1,1
1,1,1,1,3,2,1,1,1,5,1,1,13,1,1,1,1,24,1,7,1,4,1,1,1,2,16,1,1,109,1,1,1,1,8,1,1419,1,3,1,13,3,1,1,1,1,1,1,1,7,2,1,1,2,1,1,1,1,2,52,1,5,1,4,1,1,1,1,1,1,12,1,477,1,1,23,1,1,1,11,1,1,1,3,1,1,1,13,1,1951,1,12,1,1,2,2,1,1,4,1,15,21,1,401,1,3,1,1,1,1,1,6,1,1,1,1,102,1,1,9,1,1,1,1,10,1,3,1,1,3,1,76,1,12,1,1,1,4,1,1,40,1,3647,1,1,1,1,10,1,1,1,1,1,2,1,2,32,1,2,1,1,2,1,26,3,1,1,1,8,1,8,1,1,1,20,1,3740,1,2,1,1,3,1,5,1,1,2,1,1,4,1,1,3,1,28,1,1,17,1,1,1,1,1,1,11,106,1,1,1,12,1,1,3,1,1,1,1,1,1,1,2626,1,25,1,1,1,1,1,1,16,1,1,14,1,1,2,1,1,4,1,1,1,1,1,2,8,1,1,1,4
3,1,1,2,1,1,1,1,1,1,1,2,2,6,1,1,17,1,1,1,5,1,1,2,1,11,1,1,1,104,1,1,1,5,1,1,1,1415,1,19,3,1,1,1,5,1,3,1,11,1,1,1,1,1,1,3,1,31,41,1,6,1,3,1,1,1,5,1,1,1,1,468,1,4,1,1,19,1,1,1,6,1,1,1,1,1,8,1,1,2,1945,1,1,1,5,1,3,1,1,3,3,1,12,1,382,1,2,1,1,1,2,1,1,1,1,96,1,3,1,1,5,1,1,6,1,1,1,1,1,1,72,1,1,1,8,1,1,1,5,28,1,1,3593,1,1,1,1,1,2,1,1,1,1,1,1,1,27,1,1,1,1,1,18,1,2,1,1,5,1,5,1,1,1,1,19,1,1,3734,1,3,1,1,23,1,3,1,1,1,1,1,1,1,1,23,1,1,3,1,10,1,1,2,5,8,1,1,91,1,1,8,1,1,1,1,3,1,1,1,1,1,2593,28,1,18,2,3,1,1,9,1,4,1,1,10,3,1,1,1,1,1,1,1,1,1,3,1,13,1,1,1
1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,5,8,1,1,1,2,1,1,7,1,1,1,97,1,5,1,1,1,1,1,26,1,1383,1,1,1,1,1,1,84,1,14,1,1,1,1,1,1,4,8,28,1,6,1,1,4,1,1,2,1,1,9,1,1,1,452,1,2,1,1,11,5,2,1,2,1,1,1,1,3,1,1,1,2,1928,1,1,7,1,6,1,1,1,2,1,10,1,1,371,5,2,2,1,1,1,1,1,1,10,1,83,1,1,1,1,1,1,2,1,1,1,1,17,1,63,3,1,3,1,1,1,1,19,1,1,1,1,3590,1,4,1,1,1,1,1,8,3,1,1,4,1,21,1,1,1,4,1,11,1,1,1,1,1,1,1,1,2,14,1,1,1,1,3728,1,1,28,1,12,1,3,1,1,1,1,1,1,16,1,1,1,1,4,1,2,1,1,1,1,1,83,1,5,1,1,5,1,1,1,1,7,1,4,1,2590,1,1,1,1,13,1,1,1,1,4,1,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,1,16,1,1
1,9,1,1,1,1,3,1,7,1,1,1,1,1,1,2,1,1,6,1,1,1,1,1,1,1,1,87,1,6,1,1,1,1,1,23,1,1,1360,1,1,1,1,2,89,1,73,1,1,1,5,2,1,1,2,2,15,1,1,4,1,1,1,1,1,6,1,1,12,1,447,1,3,1,1,1,2,6,2,1,1,1,1,4,1,1,1,1,1,1,1925,1,128,1,9,1,1,1,1,1,7,1,1,1,368,1,3,2,1,1,6,1,1,6,1,5,1,76,3,1,1,1,1,1,1,1,9,13,1,60,1,1,1,1,1,1,2,14,1,1,1,1,11,1,3575,1,2,2,1,1,14,2,1,1,1,1,1,1,16,1,1,1,2,6,1,1,1,1,1,1,1,3,5,4,1,1,1,7,1,3715,30,1,1,1,6,1,1,2,1,4,2,1,1,11,3,1,1,1,1,1,1,2,1,1,77,1,3,2,1,1,1,1,1,2,1,1,8,1,2428,158,1,1,1,1,1,7,3,1,1,1,1,1,1,1,1,1,2,8,1,1,1,7,1,6,1,1,1,1,91,1
